[2025-04-05 00:00:47.1834] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:22:59.7171] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:24:00.5709] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:25:01.4509] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:26:02.3333] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:27:03.2746] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:28:04.1630] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:29:05.0881] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:30:05.9236] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:31:06.8662] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:32:07.7675] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:33:08.7743] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:34:09.5614] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:35:10.4808] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:36:11.3660] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
